customer_code,paid_date,channel,subchannel,sku_code
C011690961354,2023-06-14,Retail,Store,P635872183629
C011690961354,2023-11-20,EC,MPS,P8333919111257
C011690961354,2023-06-12,Retail,Store,P0456765812677
C011690961354,2024-01-09,Retail,Store,P915930072090
C011690961354,2023-05-21,Retail,Store,P7335283112950
C011690961354,2023-07-12,Retail,Store,P40979707581
C011690961354,2023-08-17,EC,MPS,P916876398435
C011690961354,2023-12-18,EC,JD,P589350784598
C011690961354,2023-02-24,EC,.CN,P5627171912195
C011690961354,2024-01-05,Retail,Store,P452333526678
C011690961354,2023-12-13,Retail,Store,P225296345895
C011690961354,2023-06-18,Retail,Store,P612715322257
C011690961354,2023-12-16,EC,MPS,P915567142410
C011690961354,2023-08-10,Retail,Store,P11926010570
C011690961354,2023-06-03,Retail,Store,P873087836289
C011690961354,2023-05-01,Retail,Store,P702170077260
C011690961354,2023-04-16,Retail,Store,P973009316885
C011690961354,2023-03-14,Retail,Store,P428733925374
C011690961354,2023-12-08,EC,Douyin,P3723562813015
C011690961354,2023-03-19,EC,Douyin,P26708339406
C011690961354,2023-07-01,EC,MPS,P0690255812991
C011690961354,2023-06-06,Retail,Store,P733700548819
C011690961354,2023-03-20,EC,Tmall,P49930212133
C011690961354,2023-09-18,EC,MPS,P2643727311572
C011690961354,2023-10-11,EC,Tmall,P84116857446
C011690961354,2023-04-20,Retail,Store,P812918271897
C25102325609,2023-02-14,Retail,Store,P97852835976
C25102325609,2023-11-03,EC,MPS,P1003332713119
C25102325609,2023-09-29,Retail,Store,P218852379958
C25102325609,2023-03-25,EC,MPS,P234730808670
C36348128194,2023-06-18,EC,Tmall,P110884201315
C36348128194,2023-10-05,EC,Tmall,P6966499210232
C36348128194,2023-05-30,EC,.CN,P898192389197
C36348128194,2023-12-11,EC,JD,P243876016253
C36348128194,2023-03-18,EC,Tmall,P416745184111
C36348128194,2023-08-31,Retail,Store,P2067799713710
C36348128194,2023-10-25,Retail,Store,P513025879406
C36348128194,2023-02-06,EC,JD,P476778308369
C36348128194,2024-01-13,EC,Tmall,P8822091916
C36348128194,2023-02-07,EC,Tmall,P437940644224
C36348128194,2023-02-11,Retail,Store,P9208298551
C36348128194,2024-01-15,EC,MPS,P426883099475
C36348128194,2023-02-05,EC,.CN,P100942337814
C36348128194,2024-01-12,Retail,Store,P824100111390
C36348128194,2023-11-03,EC,Tmall,P6597053513839
C36348128194,2023-08-03,Retail,Store,P1223181312203
C36348128194,2023-07-29,EC,.CN,P155684232648
C36348128194,2023-06-02,Retail,Store,P493570133411
C36348128194,2023-07-18,EC,.CN,P596115004734
C36348128194,2023-11-06,Retail,Store,P168954189927
C36348128194,2023-11-09,EC,MPS,P74266957954
C36348128194,2024-01-22,EC,MPS,P014997504277
C36348128194,2023-05-10,EC,JD,P9879668013040
C36348128194,2023-11-17,Retail,Store,P8926895412222
C36348128194,2023-10-21,Retail,Store,P688961859221
C36348128194,2023-09-08,Retail,Store,P498640743413
C36348128194,2023-06-01,Retail,Store,P0828052712566
C36348128194,2023-12-31,Retail,Store,P266794256057
C36348128194,2023-09-04,Retail,Store,P376911106240
C36348128194,2023-03-11,EC,Tmall,P881687736109
C36348128194,2023-05-18,Retail,Store,P927419792129
C36348128194,2023-05-08,EC,JD,P4132664910230
C36348128194,2023-02-09,Retail,Store,P77012253388
C36348128194,2023-08-27,Retail,Store,P952696872043
C36348128194,2023-11-26,Retail,Store,P418280172560
C36348128194,2023-02-26,Retail,Store,P2323237213555
C36348128194,2023-03-10,EC,JD,P417384622036
C36348128194,2023-04-23,Retail,Store,P153337245241
C36348128194,2023-06-23,EC,Tmall,P37979188850
C36348128194,2023-07-11,EC,JD,P927428343870
C36348128194,2023-06-23,Retail,Store,P107473033209
C36348128194,2023-04-26,Retail,Store,P111553674448
C36348128194,2023-03-19,Retail,Store,P7011510013941
C36348128194,2023-08-25,Retail,Store,P262842114220
C36348128194,2023-12-25,EC,.CN,P864014677519
C36348128194,2023-07-06,Retail,Store,P853309865073
C36348128194,2024-01-27,EC,Douyin,P673889662628
C36348128194,2023-05-16,EC,JD,P8291487214299
C36348128194,2023-11-10,EC,MPS,P804407993667
C36348128194,2023-08-05,EC,Douyin,P969853676482
C36348128194,2023-04-24,EC,.CN,P126097864669
C36348128194,2023-11-15,Retail,Store,P42664789999
C36348128194,2023-12-04,Retail,Store,P628973506621
C36348128194,2023-05-15,EC,Douyin,P699893373822
C36348128194,2023-03-05,Retail,Store,P980009264251
C36348128194,2023-10-06,Retail,Store,P697789121994
C36348128194,2023-04-20,EC,Douyin,P678143465376
C36348128194,2024-01-16,EC,JD,P9948626911875
C36348128194,2023-11-24,EC,JD,P33820810357
C36348128194,2024-01-28,EC,Douyin,P033883427798
C36348128194,2023-10-28,EC,.CN,P3510230912817
C36348128194,2023-02-15,Retail,Store,P37959207140
C36348128194,2024-01-28,Retail,Store,P9044336111026
C36348128194,2023-12-12,EC,Tmall,P97546231112
C36348128194,2023-04-28,EC,JD,P993947898217
C36348128194,2023-11-16,EC,Douyin,P393034772313
C36348128194,2023-04-24,Retail,Store,P718202873472
C36348128194,2023-09-08,EC,MPS,P801325226464
C36348128194,2023-04-26,EC,Tmall,P179971074182
C36348128194,2023-06-04,Retail,Store,P108638755770
C36348128194,2023-12-29,EC,MPS,P283861547954
C36348128194,2023-11-20,Retail,Store,P526373231308
C36348128194,2023-10-30,EC,MPS,P168830718210
C36348128194,2023-03-07,Retail,Store,P556390842086
C36348128194,2024-01-06,EC,Douyin,P4665658512879
C36348128194,2023-04-24,Retail,Store,P465270669550
C36348128194,2023-03-26,Retail,Store,P393802415830
C36348128194,2023-04-02,Retail,Store,P582813058032
C36348128194,2023-11-25,EC,JD,P174012552527
C36348128194,2024-01-19,Retail,Store,P932595837984
C36348128194,2023-10-30,Retail,Store,P1519941542
C36348128194,2023-09-21,Retail,Store,P987632959578
C36348128194,2024-01-01,Retail,Store,P473328498493
C36348128194,2023-08-09,Retail,Store,P923684486607
C36348128194,2023-03-01,Retail,Store,P1221170410304
C36348128194,2023-09-19,EC,JD,P587807432869
C36348128194,2024-01-22,Retail,Store,P281751419358
C36348128194,2023-03-02,EC,Douyin,P964428222287
C36348128194,2023-05-20,Retail,Store,P6564766810700
C36348128194,2024-01-05,Retail,Store,P806647352476
C36348128194,2024-01-05,Retail,Store,P447363536271
C36348128194,2023-11-04,EC,.CN,P849338816184
C36348128194,2023-08-12,EC,JD,P179174226345
C36348128194,2023-09-08,EC,.CN,P791854395868
C36348128194,2023-10-16,Retail,Store,P469753073089
C36348128194,2023-10-13,EC,MPS,P378594325793
C375940871826,2023-06-25,Retail,Store,P189297355216
C375940871826,2023-04-30,EC,MPS,P72316162238
C375940871826,2023-12-13,EC,Tmall,P979652861765
C375940871826,2023-12-11,Retail,Store,P010951484505
C99566464243,2023-04-08,EC,MPS,P89679634677
C99566464243,2023-04-10,Retail,Store,P754317504441
C08697865973,2023-04-23,Retail,Store,P0976187310496
C95272408652,2023-04-21,EC,.CN,P362263446979
C87532081898,2023-09-02,Retail,Store,P194663185162
C87532081898,2023-03-27,Retail,Store,P6055186910592
C87532081898,2023-04-03,Retail,Store,P7425696612072
C87532081898,2024-01-17,Retail,Store,P270774399563
C87532081898,2023-11-19,Retail,Store,P7739059413836
C87532081898,2023-07-27,EC,Tmall,P277033986734
C87532081898,2023-08-16,Retail,Store,P1624630211123
C87532081898,2023-04-18,Retail,Store,P341483649656
C87532081898,2023-03-27,EC,.CN,P06853764568
C87532081898,2023-04-26,EC,.CN,P112885331655
C87532081898,2023-04-20,Retail,Store,P88176790669
C87532081898,2023-08-11,Retail,Store,P116464494564
C87532081898,2023-02-15,Retail,Store,P220113726402
C87532081898,2023-09-27,EC,Douyin,P01711738367
C87532081898,2024-01-04,Retail,Store,P842575172311
C87532081898,2023-10-06,EC,Tmall,P190535273721
C87532081898,2023-10-29,EC,.CN,P107813797779
C87532081898,2023-03-06,Retail,Store,P709475548817
C87532081898,2023-08-17,Retail,Store,P478950559182
C87532081898,2024-01-04,EC,Tmall,P902180267649
C87532081898,2023-04-21,Retail,Store,P89191431282
C87532081898,2024-01-16,Retail,Store,P9930775013501
C87532081898,2023-09-29,EC,MPS,P4525105310092
C87532081898,2023-08-23,EC,.CN,P3570046611398
C87532081898,2023-05-17,Retail,Store,P425307851169
C87532081898,2023-11-11,EC,Douyin,P27361799438
C87532081898,2023-02-06,Retail,Store,P611736756269
C87532081898,2023-04-21,Retail,Store,P636315292686
C87532081898,2023-10-01,EC,JD,P438765521444
C87532081898,2023-06-02,Retail,Store,P1482190413573
C87532081898,2023-03-02,EC,.CN,P125925203929
C87532081898,2023-04-11,EC,Douyin,P772160393328
C87532081898,2023-11-09,EC,Douyin,P9528460313944
C87532081898,2023-11-17,Retail,Store,P302882012268
C87532081898,2023-08-28,EC,MPS,P98839809550
C87532081898,2023-10-27,Retail,Store,P65469514461
C87532081898,2023-04-04,Retail,Store,P860696445459
C87532081898,2023-05-10,EC,MPS,P173789382489
C87532081898,2023-05-02,Retail,Store,P127712075175
C87532081898,2023-09-20,EC,MPS,P165617295440
C87532081898,2023-08-01,Retail,Store,P759366494288
C87532081898,2023-12-07,EC,MPS,P762710579893
C87532081898,2023-08-10,Retail,Store,P928090107444
C87532081898,2023-09-10,EC,Douyin,P010423017275
C87532081898,2023-03-01,EC,MPS,P6838256510148
C87532081898,2023-06-16,EC,Tmall,P523396614146
C87532081898,2023-03-25,EC,Tmall,P1355533210690
C87532081898,2023-06-25,Retail,Store,P754668276031
C87532081898,2023-07-23,Retail,Store,P268431716912
C87532081898,2023-04-14,Retail,Store,P739569127349
C87532081898,2023-11-19,Retail,Store,P303684087190
C43144241263,2023-10-03,EC,.CN,P034469462578
C43144241263,2023-03-24,Retail,Store,P087654096776
C41426368455,2023-05-04,EC,.CN,P685423182516
C01512084919,2023-06-23,EC,Tmall,P8151751712156
C01512084919,2023-05-25,EC,Tmall,P3116799214140
C01512084919,2023-06-15,Retail,Store,P047989094848
C01512084919,2023-03-28,Retail,Store,P434532054772
C01512084919,2023-07-08,EC,JD,P144091097577
C01512084919,2023-08-06,EC,MPS,P67309620997
C039800711596,2023-09-14,EC,Douyin,P0506336511180
C29717925663,2023-09-04,EC,.CN,P262458395117
C29717925663,2023-04-27,EC,MPS,P2194723314062
C06256153822,2023-11-05,EC,Douyin,P830980477586
C57967873353,2023-08-01,Retail,Store,P760871447392
C38480390258,2023-05-06,Retail,Store,P104477355949
C530133251737,2023-09-09,EC,MPS,P167115245526
C203882421765,2024-01-17,EC,MPS,P735337206764
C912840641712,2023-07-22,EC,JD,P55923651628
C7635794566,2023-12-30,Retail,Store,P2451870712559
C752470431314,2023-03-12,EC,MPS,P8661671040
C752470431314,2023-06-07,EC,Douyin,P694526668050
C369562101617,2023-08-22,Retail,Store,P533806907184
C369562101617,2023-07-15,EC,Douyin,P9339475410844
C369562101617,2023-11-07,Retail,Store,P829534249989
C369562101617,2023-09-20,Retail,Store,P913544689047
C369562101617,2023-02-14,Retail,Store,P23644034996
C369562101617,2023-02-24,EC,Douyin,P201002798983
C369562101617,2023-02-28,EC,JD,P6972879713190
C369562101617,2023-02-15,EC,Douyin,P918578289240
C369562101617,2023-04-28,EC,Douyin,P1450133111126
C369562101617,2023-05-23,EC,JD,P111767443909
C369562101617,2023-06-17,EC,JD,P1106757514174
C369562101617,2023-05-03,Retail,Store,P231635676206
C369562101617,2023-08-29,Retail,Store,P2420462211868
C369562101617,2023-11-24,Retail,Store,P699046791034
C369562101617,2023-03-10,EC,.CN,P293025674005
C369562101617,2023-11-21,EC,MPS,P081141374895
C369562101617,2023-12-28,Retail,Store,P936782136589
C369562101617,2023-12-28,Retail,Store,P289202215212
C369562101617,2024-01-04,Retail,Store,P918876867021
C369562101617,2023-12-24,Retail,Store,P913008407398
C369562101617,2023-09-26,Retail,Store,P8249373312278
C369562101617,2023-08-23,Retail,Store,P690917114987
C369562101617,2023-06-07,Retail,Store,P127796191419
C369562101617,2023-09-07,EC,MPS,P463009772482
C369562101617,2023-10-09,EC,Douyin,P028004919041
C369562101617,2023-11-27,Retail,Store,P615973214020
C369562101617,2023-12-20,EC,MPS,P603708193307
C369562101617,2024-01-25,Retail,Store,P4625193212876
C369562101617,2023-07-30,EC,JD,P40605395838
C369562101617,2023-03-27,EC,JD,P0642884111045
C369562101617,2023-11-15,Retail,Store,P8239977513113
C369562101617,2023-12-14,Retail,Store,P7344475010737
C369562101617,2023-06-16,EC,Tmall,P890869407760
C369562101617,2023-07-08,EC,Douyin,P0637601319
C369562101617,2023-07-26,Retail,Store,P028033912954
C369562101617,2023-04-28,EC,JD,P619287452537
C369562101617,2023-09-28,Retail,Store,P2455749111430
C369562101617,2023-06-07,EC,.CN,P9729969510870
C369562101617,2023-03-05,EC,Tmall,P057227036106
C369562101617,2023-05-13,EC,Douyin,P4955473211234
C369562101617,2023-03-10,EC,JD,P1682417413369
C369562101617,2023-02-08,EC,JD,P699056567224
C369562101617,2023-08-06,Retail,Store,P317813787069
C369562101617,2023-08-12,Retail,Store,P203497909233
C369562101617,2023-11-25,Retail,Store,P0794820213720
C369562101617,2023-10-18,EC,JD,P6307487513161
C369562101617,2023-11-18,EC,MPS,P119864812452
C369562101617,2023-05-15,EC,Tmall,P68509271867
C369562101617,2023-02-15,EC,Tmall,P2612043210969
C369562101617,2023-12-12,EC,MPS,P464794573019
C369562101617,2023-11-28,Retail,Store,P799538347682
C369562101617,2024-01-08,EC,JD,P0166982210620
C369562101617,2023-05-17,EC,Tmall,P6770890510331
C369562101617,2023-08-13,Retail,Store,P0500108710596
C369562101617,2023-09-14,Retail,Store,P86910460856
C369562101617,2023-09-25,EC,Douyin,P670029466813
C369562101617,2023-10-11,Retail,Store,P1768292811956
C369562101617,2023-03-22,Retail,Store,P6660297313485
C369562101617,2023-07-29,EC,MPS,P540813167197
C369562101617,2023-06-23,EC,.CN,P3528803511455
C369562101617,2023-04-14,EC,MPS,P4048304612614
C369562101617,2023-07-13,EC,Tmall,P339057563686
C369562101617,2023-05-19,Retail,Store,P740616864388
C369562101617,2023-07-20,EC,MPS,P789852781471
C369562101617,2024-01-22,Retail,Store,P911141504515
C369562101617,2023-10-03,Retail,Store,P679214261717
C369562101617,2023-10-19,Retail,Store,P6597053513839
C369562101617,2023-04-06,Retail,Store,P807926277314
C369562101617,2023-03-26,Retail,Store,P7876208410417
C369562101617,2023-03-16,Retail,Store,P090741673986
C369562101617,2024-01-26,Retail,Store,P8640314213277
C369562101617,2023-03-24,Retail,Store,P001996017288
C369562101617,2023-05-27,EC,MPS,P3424251811085
C369562101617,2023-10-05,EC,.CN,P637929748833
C369562101617,2023-07-27,Retail,Store,P2564538910252
C369562101617,2023-11-06,EC,Douyin,P419206108793
C369562101617,2023-06-19,EC,MPS,P6288576010946
C369562101617,2023-02-17,Retail,Store,P952552895206
C369562101617,2023-04-04,EC,.CN,P208487165778
C369562101617,2023-11-15,Retail,Store,P8562525614150
C369562101617,2023-03-26,EC,MPS,P654498507292
C01523702886,2023-06-09,EC,.CN,P882372191735
C01523702886,2023-11-29,Retail,Store,P9698911110552
C01523702886,2023-05-07,EC,.CN,P937807806662
C01523702886,2023-11-07,EC,MPS,P579109579360
C01523702886,2023-03-03,EC,Tmall,P6515529211305
C01523702886,2023-07-04,Retail,Store,P222430166971
C01523702886,2023-06-15,Retail,Store,P824148215683
C01523702886,2023-07-27,EC,Tmall,P434532054772
C01523702886,2023-04-07,EC,MPS,P509187434582
C01523702886,2023-01-30,EC,MPS,P562065949226
C01523702886,2023-11-17,Retail,Store,P022580013147
C43375436550,2023-12-07,Retail,Store,P706280431170
C170583041451,2023-12-22,Retail,Store,P63443517132
C606750211108,2024-01-21,Retail,Store,P157272003815
C606750211108,2023-07-15,Retail,Store,P417581723912
C606750211108,2023-05-19,EC,Douyin,P134150519996
C606750211108,2023-09-14,EC,JD,P338871197667
C606750211108,2023-10-04,EC,JD,P926306611830
C606750211108,2024-01-20,EC,JD,P669142875512
C90464514351,2023-02-19,EC,Douyin,P342184923980
C08765927932,2023-11-26,EC,JD,P6661206011501
C08765927932,2023-08-28,EC,Douyin,P658610656837
C6520176577,2023-06-15,EC,JD,P359433068
C60636406818,2023-12-14,EC,Douyin,P288705843676
C60636406818,2023-02-18,EC,MPS,P0400309911909
C60636406818,2023-07-06,EC,Tmall,P8229624113257
C60636406818,2023-01-31,EC,.CN,P55923651628
C60636406818,2023-12-24,Retail,Store,P5934425510374
C60636406818,2024-01-05,EC,Tmall,P303965336808
C60636406818,2023-05-06,Retail,Store,P569488718070
C33256615244,2023-08-02,EC,Douyin,P7797767613994
C600115251363,2023-06-12,EC,.CN,P94959205980
C600115251363,2023-03-10,EC,.CN,P810639563119
C600115251363,2023-07-21,Retail,Store,P937807806662
C600115251363,2023-07-27,Retail,Store,P41452543272
C600115251363,2023-01-30,Retail,Store,P53218738804
C600115251363,2023-04-14,Retail,Store,P1440293612585
C600115251363,2023-02-16,EC,MPS,P024210347173
C600115251363,2023-04-22,Retail,Store,P4598535313055
C600115251363,2023-04-23,EC,JD,P11888016479
C600115251363,2023-04-02,EC,.CN,P544811949830
C600115251363,2023-04-16,Retail,Store,P272339083004
C600115251363,2023-07-01,Retail,Store,P7413513013675
C600115251363,2024-01-05,Retail,Store,P206111434427
C600115251363,2023-12-28,EC,.CN,P102624281370
C600115251363,2023-04-02,Retail,Store,P234137566498
C600115251363,2023-11-27,EC,Douyin,P6298214511901
C600115251363,2023-09-02,Retail,Store,P69925160622
C600115251363,2023-04-25,EC,MPS,P483763042667
C600115251363,2023-03-15,Retail,Store,P335919896273
C600115251363,2024-01-02,EC,Tmall,P69619201429
C600115251363,2023-04-17,EC,.CN,P902485742975
C600115251363,2023-11-19,Retail,Store,P565331509070
C600115251363,2023-04-06,Retail,Store,P547140691596
C600115251363,2023-05-06,EC,MPS,P352023982227
C600115251363,2023-12-10,EC,Douyin,P929823461925
C600115251363,2023-08-17,EC,JD,P94747996329
C600115251363,2023-02-14,EC,Tmall,P063777048237
C600115251363,2023-07-04,Retail,Store,P973953318801
C600115251363,2023-03-14,Retail,Store,P039114732519
C600115251363,2023-05-26,Retail,Store,P149175819004
C600115251363,2023-12-06,Retail,Store,P975584109504
C600115251363,2023-03-15,Retail,Store,P885169203039
C600115251363,2024-01-09,Retail,Store,P289695338594
C600115251363,2023-10-22,EC,.CN,P549420884021
C600115251363,2024-01-06,Retail,Store,P5791772185
C600115251363,2023-02-22,EC,MPS,P8042554113700
C600115251363,2023-11-27,EC,.CN,P572927594023
C600115251363,2024-01-17,EC,MPS,P648765556471
C600115251363,2023-03-20,Retail,Store,P5953114711811
C600115251363,2023-09-09,EC,Douyin,P521760933666
C600115251363,2023-03-06,Retail,Store,P737960146147
C600115251363,2023-11-17,Retail,Store,P644612311597
C600115251363,2023-09-07,EC,Douyin,P445017091525
C600115251363,2023-10-30,Retail,Store,P9638127010813
C600115251363,2023-07-27,EC,MPS,P5225019713779
C600115251363,2023-04-12,EC,Douyin,P623520347997
C600115251363,2023-02-13,Retail,Store,P016496896943
C600115251363,2023-06-28,Retail,Store,P436292523161
C600115251363,2023-08-29,EC,.CN,P774429295337
C600115251363,2023-12-17,Retail,Store,P269367984464
C600115251363,2023-07-30,Retail,Store,P461107441489
C600115251363,2023-11-30,Retail,Store,P136753526150
C600115251363,2023-09-18,Retail,Store,P1227643712894
C600115251363,2023-08-11,Retail,Store,P970656741311
C36159451135,2023-11-22,EC,Tmall,P2883861111357
C36159451135,2023-04-20,EC,JD,P4568946311453
C36159451135,2023-04-02,Retail,Store,P301204992495
C36159451135,2023-01-30,Retail,Store,P1994280012357
C36159451135,2023-03-11,EC,.CN,P7657033310696
C438583591355,2023-10-12,Retail,Store,P1633538311561
C119474691462,2023-04-24,EC,Tmall,P676712815055
C119474691462,2023-10-19,Retail,Store,P2640623813142
C634414161921,2023-05-12,Retail,Store,P64457198754
C634414161921,2023-09-09,EC,MPS,P1887368413420
C634414161921,2023-05-25,EC,Tmall,P24828671808
C634414161921,2023-07-05,Retail,Store,P920076027719
C634414161921,2023-08-22,EC,MPS,P275539445384
C634414161921,2023-02-09,EC,Tmall,P2037352012155
C634414161921,2023-12-15,EC,.CN,P481728052415
C634414161921,2023-10-25,EC,Tmall,P897481357238
C613746161574,2023-11-23,EC,MPS,P6194763012405
C613746161574,2023-12-02,EC,Tmall,P411262471954
C613746161574,2023-12-17,EC,JD,P321967375892
C645703781697,2024-01-19,Retail,Store,P9689509114158
